Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,sex,SRA Study,isolate,Age,BIOMATERIAL_PROVIDER,BioSampleModel,tissue,BREED,COUNTRY,strain,isolation_source,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name
SRR5308446,WGS,267,68441845,PRJNA54005,SAMN02981400,161881963,BCM,public,"run.zq,sff,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:21:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308447,WGS,267,80865907,PRJNA54005,SAMN02981400,191757558,BCM,public,"sff,run.zq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:21:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308448,WGS,267,79473185,PRJNA54005,SAMN02981400,187571968,BCM,public,"sff,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:21:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308449,WGS,267,75687146,PRJNA54005,SAMN02981400,178805520,BCM,public,"sra,sff,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:21:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308450,WGS,267,71821152,PRJNA54005,SAMN02981400,170226710,BCM,public,"sra,sff,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:21:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308451,WGS,267,78907916,PRJNA54005,SAMN02981400,186708196,BCM,public,"sra,run.zq,sff","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:21:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308452,WGS,269,79406299,PRJNA54005,SAMN02981400,189570554,BCM,public,"sra,sff,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:21:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308453,WGS,267,80843970,PRJNA54005,SAMN02981400,192790391,BCM,public,"run.zq,sff,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:21:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308454,WGS,267,81516252,PRJNA54005,SAMN02981400,193469062,BCM,public,"run.zq,sff,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:21:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308455,WGS,267,63092337,PRJNA54005,SAMN02981400,146753217,BCM,public,"run.zq,sff,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:21:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308456,WGS,274,67609553,PRJNA54005,SAMN02981400,164392170,BCM,public,"run.zq,sff,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:21:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308457,WGS,266,59824471,PRJNA54005,SAMN02981400,141932348,BCM,public,"sra,sff,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:21:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308458,WGS,267,84317068,PRJNA54005,SAMN02981400,197718382,BCM,public,"run.zq,sff,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308459,WGS,267,67159221,PRJNA54005,SAMN02981400,158747632,BCM,public,"run.zq,sff,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308460,WGS,267,89421653,PRJNA54005,SAMN02981400,211974669,BCM,public,"sra,sff,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308461,WGS,267,79070982,PRJNA54005,SAMN02981400,186511170,BCM,public,"sra,run.zq,sff","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308462,WGS,272,79793934,PRJNA54005,SAMN02981400,179321511,BCM,public,"sff,sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:21:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308463,WGS,316,28129258,PRJNA54005,SAMN02981400,66113285,BCM,public,"sff,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:21:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308464,WGS,267,63401727,PRJNA54005,SAMN02981400,148519088,BCM,public,"run.zq,sra,sff","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:21:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308465,WGS,267,72782909,PRJNA54005,SAMN02981400,171373096,BCM,public,"sra,run.zq,sff","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:21:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308466,WGS,267,62720095,PRJNA54005,SAMN02981400,148565401,BCM,public,"sff,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308467,WGS,273,69751155,PRJNA54005,SAMN02981400,169792523,BCM,public,"sff,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX2609524,454 GS FLX,4WG_PHAM.00_000sA,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308468,WGS,267,82722502,PRJNA54005,SAMN02981400,195928611,BCM,public,"sra,sff,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308469,WGS,267,26851044,PRJNA54005,SAMN02981400,63423410,BCM,public,"sff,sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:21:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308470,WGS,267,70934106,PRJNA54005,SAMN02981400,168429098,BCM,public,"sff,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308471,WGS,268,32302222,PRJNA54005,SAMN02981400,76411178,BCM,public,"run.zq,sff,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:21:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308472,WGS,269,73428960,PRJNA54005,SAMN02981400,176311288,BCM,public,"sff,sra,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308473,WGS,267,56736475,PRJNA54005,SAMN02981400,135594341,BCM,public,"sra,run.zq,sff","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308474,WGS,267,81126457,PRJNA54005,SAMN02981400,192845402,BCM,public,"run.zq,sra,sff","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308475,WGS,333,90361612,PRJNA54005,SAMN02981400,204775149,BCM,public,"sra,sff,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308476,WGS,267,92311102,PRJNA54005,SAMN02981400,216838250,BCM,public,"sra,sff,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308477,WGS,267,76586273,PRJNA54005,SAMN02981400,182205903,BCM,public,"sra,run.zq,sff","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308478,WGS,271,66497175,PRJNA54005,SAMN02981400,160973419,BCM,public,"run.zq,sff,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308479,WGS,267,80061940,PRJNA54005,SAMN02981400,189650857,BCM,public,"sra,run.zq,sff","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308480,WGS,269,68724227,PRJNA54005,SAMN02981400,160351062,BCM,public,"sra,sff,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX2609522,454 GS FLX,4WG_PHAM.00_000pA,PAIRED,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308481,WGS,266,79720631,PRJNA54005,SAMN02981400,188025492,BCM,public,"run.zq,sra,sff","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308482,WGS,267,67718319,PRJNA54005,SAMN02981400,160563194,BCM,public,"sra,run.zq,sff","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308483,WGS,267,71253382,PRJNA54005,SAMN02981400,169488846,BCM,public,"sra,sff,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308484,WGS,269,31582347,PRJNA54005,SAMN02981400,76439576,BCM,public,"sff,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308485,WGS,267,60582129,PRJNA54005,SAMN02981400,142857700,BCM,public,"sff,run.zq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308486,WGS,267,79721978,PRJNA54005,SAMN02981400,187882264,BCM,public,"sra,run.zq,sff","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308487,WGS,267,79714612,PRJNA54005,SAMN02981400,189107700,BCM,public,"sra,sff,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308488,WGS,271,30744917,PRJNA54005,SAMN02981400,74051321,BCM,public,"run.zq,sff,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308489,WGS,267,84220117,PRJNA54005,SAMN02981400,197485632,BCM,public,"sff,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308490,WGS,272,62957830,PRJNA54005,SAMN02981400,151814365,BCM,public,"sff,run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308491,WGS,267,69566298,PRJNA54005,SAMN02981400,164296083,BCM,public,"sra,sff,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308492,WGS,268,25891846,PRJNA54005,SAMN02981400,62234522,BCM,public,"sff,run.zq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX2609524,454 GS FLX,4WG_PHAM.00_000sA,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308493,WGS,269,79611333,PRJNA54005,SAMN02981400,174276414,BCM,public,"sff,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308494,WGS,269,87544319,PRJNA54005,SAMN02981400,208616232,BCM,public,"sra,run.zq,sff","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308495,WGS,267,78952896,PRJNA54005,SAMN02981400,185446674,BCM,public,"sff,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308496,WGS,267,56900758,PRJNA54005,SAMN02981400,133865271,BCM,public,"sra,sff,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308497,WGS,267,78294837,PRJNA54005,SAMN02981400,182458141,BCM,public,"sra,sff,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308498,WGS,273,66392614,PRJNA54005,SAMN02981400,152944248,BCM,public,"run.zq,sra,sff","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308499,WGS,272,24756135,PRJNA54005,SAMN02981400,59871549,BCM,public,"sra,sff,run.zq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308500,WGS,267,42909324,PRJNA54005,SAMN02981400,99241020,BCM,public,"sff,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308501,WGS,272,69555054,PRJNA54005,SAMN02981400,165233025,BCM,public,"run.zq,sff,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308502,WGS,266,73018677,PRJNA54005,SAMN02981400,173677961,BCM,public,"run.zq,sff,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:22:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
