Run,Assay Type,BioProject,BioSample,Center Name,Consent,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,Scientific_Name,SRA Study,external_id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Sample_Name,Submitter_Id,DATASTORE filetype,DATASTORE provider,DATASTORE region,create_date,version,AvgSpotLen,Bases,Bytes,common_name,lat_lon,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),Specimen_voucher,isolate,sub_species,organism,type-material,AssemblyName
ERR11493864,WGS,PRJEB59576,SAMEA112483093,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900040,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca radiata,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483093,Macaca radiata,ERP144627,SAMEA112483093,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0564,PD_0564,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2023-09-24T14:03:00Z,1,300,26180629742,8761274193,bonnet macaque,,,,,,,,,,
ERR11493865,WGS,PRJEB59576,SAMEA112483093,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900041,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca radiata,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483093,Macaca radiata,ERP144627,SAMEA112483093,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0564,PD_0564,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2023-09-24T14:14:00Z,1,300,26673596394,8886553576,bonnet macaque,,,,,,,,,,
ERR11493866,WGS,PRJEB59576,SAMEA112483094,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900042,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca silenus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483094,Macaca silenus,ERP144627,SAMEA112483094,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0565,PD_0565,"sra,run.zq,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2023-09-24T14:10:00Z,1,300,30836698328,10746203537,liontail macaque,,,,,,,,,,
ERR11493867,WGS,PRJEB59576,SAMEA112483094,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900043,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca silenus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483094,Macaca silenus,ERP144627,SAMEA112483094,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0565,PD_0565,"sra,fastq,run.zq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",2023-09-24T14:25:00Z,1,300,30646303188,10713537771,liontail macaque,,,,,,,,,,
ERR11493868,WGS,PRJEB59576,SAMEA112483094,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900044,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca silenus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483094,Macaca silenus,ERP144627,SAMEA112483094,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0565,PD_0565,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2023-09-24T14:21:00Z,1,300,30544234962,10679894244,liontail macaque,,,,,,,,,,
ERR11493869,WGS,PRJEB59576,SAMEA112483094,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900045,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca silenus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483094,Macaca silenus,ERP144627,SAMEA112483094,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0565,PD_0565,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2023-09-24T14:11:00Z,1,300,30627686491,10734623912,liontail macaque,,,,,,,,,,
ERR11493870,WGS,PRJEB59576,SAMEA112483095,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900046,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca silenus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483095,Macaca silenus,ERP144627,SAMEA112483095,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0566,PD_0566,"run.zq,fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",2023-09-24T14:14:00Z,1,300,28154113908,9903404941,liontail macaque,,,,,,,,,,
ERR11493871,WGS,PRJEB59576,SAMEA112483095,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900047,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca silenus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483095,Macaca silenus,ERP144627,SAMEA112483095,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0566,PD_0566,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2023-09-24T14:18:00Z,1,300,27909607671,9854356640,liontail macaque,,,,,,,,,,
ERR11493872,WGS,PRJEB59576,SAMEA112483095,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900048,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca silenus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483095,Macaca silenus,ERP144627,SAMEA112483095,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0566,PD_0566,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2023-09-24T14:11:00Z,1,300,27915190123,9854818904,liontail macaque,,,,,,,,,,
ERR11493873,WGS,PRJEB59576,SAMEA112483095,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900049,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca silenus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483095,Macaca silenus,ERP144627,SAMEA112483095,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0566,PD_0566,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2023-09-24T14:02:00Z,1,300,27971248648,9899647368,liontail macaque,,,,,,,,,,
ERR11493874,WGS,PRJEB59576,SAMEA112483096,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900050,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca silenus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483096,Macaca silenus,ERP144627,SAMEA112483096,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0567,PD_0567,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",2023-09-24T14:00:00Z,1,300,17798618275,5778358097,liontail macaque,,,,,,,,,,
ERR11493875,WGS,PRJEB59576,SAMEA112483096,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900051,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca silenus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483096,Macaca silenus,ERP144627,SAMEA112483096,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0567,PD_0567,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2023-10-05T03:18:00Z,1,300,18592408590,6040657818,liontail macaque,,,,,,,,,,
ERR11493876,WGS,PRJEB59576,SAMEA112483096,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900052,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca silenus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483096,Macaca silenus,ERP144627,SAMEA112483096,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0567,PD_0567,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2023-09-24T13:56:00Z,1,300,17792648282,5775928270,liontail macaque,,,,,,,,,,
ERR11493877,WGS,PRJEB59576,SAMEA112483096,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900053,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca silenus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483096,Macaca silenus,ERP144627,SAMEA112483096,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0567,PD_0567,"run.zq,sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2023-09-24T13:58:00Z,1,300,17991486530,5841757951,liontail macaque,,,,,,,,,,
ERR11493878,WGS,PRJEB59576,SAMEA112483096,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900054,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca silenus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483096,Macaca silenus,ERP144627,SAMEA112483096,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0567,PD_0567,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",2023-09-24T13:46:00Z,1,300,13584877592,5120194824,liontail macaque,,,,,,,,,,
ERR11493879,WGS,PRJEB59576,SAMEA112483096,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900055,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca silenus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483096,Macaca silenus,ERP144627,SAMEA112483096,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0567,PD_0567,"run.zq,fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2023-09-24T13:55:00Z,1,300,13917334023,5220020182,liontail macaque,,,,,,,,,,
ERR11493880,WGS,PRJEB59576,SAMEA112483096,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900056,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca silenus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483096,Macaca silenus,ERP144627,SAMEA112483096,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0567,PD_0567,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2023-09-24T13:49:00Z,1,300,13536368040,5118767783,liontail macaque,,,,,,,,,,
ERR11493881,WGS,PRJEB59576,SAMEA112483096,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900057,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca silenus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483096,Macaca silenus,ERP144627,SAMEA112483096,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0567,PD_0567,"fastq,run.zq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",2023-09-24T13:59:00Z,1,300,13659037812,5156301548,liontail macaque,,,,,,,,,,
ERR11493882,WGS,PRJEB59576,SAMEA112483097,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900058,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca silenus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483097,Macaca silenus,ERP144627,SAMEA112483097,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0568,PD_0568,"fastq,sra,run.zq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",2023-09-24T14:02:00Z,1,300,24501034567,8663375203,liontail macaque,,,,,,,,,,
ERR11493883,WGS,PRJEB59576,SAMEA112483097,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900059,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca silenus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483097,Macaca silenus,ERP144627,SAMEA112483097,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0568,PD_0568,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2023-09-24T14:11:00Z,1,300,24311563453,8634392709,liontail macaque,,,,,,,,,,
ERR11493884,WGS,PRJEB59576,SAMEA112483097,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900060,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca silenus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483097,Macaca silenus,ERP144627,SAMEA112483097,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0568,PD_0568,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2023-09-24T14:06:00Z,1,300,24162008845,8581809522,liontail macaque,,,,,,,,,,
ERR11493885,WGS,PRJEB59576,SAMEA112483097,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900061,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca silenus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483097,Macaca silenus,ERP144627,SAMEA112483097,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0568,PD_0568,"run.zq,fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",2023-09-24T14:03:00Z,1,300,24254281788,8636960354,liontail macaque,,,,,,,,,,
ERR11493886,WGS,PRJEB59576,SAMEA112483098,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900062,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca silenus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483098,Macaca silenus,ERP144627,SAMEA112483098,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0569,PD_0569,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",2023-09-24T14:13:00Z,1,300,29586908568,10553125040,liontail macaque,,,,,,,,,,
ERR11493887,WGS,PRJEB59576,SAMEA112483098,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900063,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca silenus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483098,Macaca silenus,ERP144627,SAMEA112483098,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0569,PD_0569,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2023-09-24T14:08:00Z,1,300,29413624049,10523820421,liontail macaque,,,,,,,,,,
ERR11493888,WGS,PRJEB59576,SAMEA112483098,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900064,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca silenus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483098,Macaca silenus,ERP144627,SAMEA112483098,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0569,PD_0569,"fastq,sra,run.zq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",2023-09-24T14:20:00Z,1,300,29309325437,10492731024,liontail macaque,,,,,,,,,,
ERR11493889,WGS,PRJEB59576,SAMEA112483098,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900065,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca silenus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483098,Macaca silenus,ERP144627,SAMEA112483098,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0569,PD_0569,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",2023-09-24T14:12:00Z,1,300,29431668153,10553268488,liontail macaque,,,,,,,,,,
ERR11493890,WGS,PRJEB59576,SAMEA112483099,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900066,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca silenus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483099,Macaca silenus,ERP144627,SAMEA112483099,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0570,PD_0570,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",2023-09-24T14:43:00Z,1,300,63001166921,23708320844,liontail macaque,,,,,,,,,,
ERR11493891,WGS,PRJEB59576,SAMEA112483099,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900067,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca silenus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483099,Macaca silenus,ERP144627,SAMEA112483099,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0570,PD_0570,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",2023-10-05T03:54:00Z,1,300,63966879603,23961213773,liontail macaque,,,,,,,,,,
ERR11493892,WGS,PRJEB59576,SAMEA112483099,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900068,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca silenus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483099,Macaca silenus,ERP144627,SAMEA112483099,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0570,PD_0570,"run.zq,sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2023-09-24T14:54:00Z,1,300,62899094116,23751305770,liontail macaque,,,,,,,,,,
ERR11493893,WGS,PRJEB59576,SAMEA112483099,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900069,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca silenus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483099,Macaca silenus,ERP144627,SAMEA112483099,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0570,PD_0570,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2023-09-24T14:55:00Z,1,,,,liontail macaque,,,,,,,,,,
ERR11493894,WGS,PRJEB59576,SAMEA112483100,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900070,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca silenus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483100,Macaca silenus,ERP144627,SAMEA112483100,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0571,PD_0571,"sra,fastq,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",2023-09-24T14:04:00Z,1,300,23069867656,8209137281,liontail macaque,,,,,,,,,,
ERR11493895,WGS,PRJEB59576,SAMEA112483100,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900071,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca silenus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483100,Macaca silenus,ERP144627,SAMEA112483100,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0571,PD_0571,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2023-09-24T14:06:00Z,1,300,22841242401,8149873396,liontail macaque,,,,,,,,,,
ERR11493896,WGS,PRJEB59576,SAMEA112483100,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900072,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca silenus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483100,Macaca silenus,ERP144627,SAMEA112483100,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0571,PD_0571,"run.zq,fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2023-09-24T14:07:00Z,1,300,22822037789,8148263104,liontail macaque,,,,,,,,,,
ERR11493897,WGS,PRJEB59576,SAMEA112483100,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900073,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca silenus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483100,Macaca silenus,ERP144627,SAMEA112483100,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0571,PD_0571,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2023-09-24T13:52:00Z,1,300,22884164073,8181964693,liontail macaque,,,,,,,,,,
ERR11493898,WGS,PRJEB59576,SAMEA112483101,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10900074,Illumina NovaSeq 6000,NA,PAIRED,RANDOM,GENOMIC,Macaca silenus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA112483101,Macaca silenus,ERP144627,SAMEA112483101,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:20:09Z,2023-06-01T00:20:09Z,public,PD_0572,PD_0572,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2023-09-24T14:18:00Z,1,300,41186081823,15443894664,liontail macaque,,,,,,,,,,
